Y,M,D,HH,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°)
2020,8,22,14,24.6,0.0,0.0,0.0,8.5,242.0
2020,8,22,6,23.5,0.0,0.0,0.0,11.9,241.0
2020,8,23,17,27.6,0.0,0.0,19.0,8.4,187.0
2020,8,23,16,27.2,0.0,0.0,16.0,8.5,192.0
2020,8,23,2,25.3,0.0,0.0,0.0,10.2,222.0
2020,8,23,0,26.5,0.0,0.0,0.0,9.2,206.0
2020,8,24,15,27.5,0.0,0.0,3.0,8.7,240.0
2020,8,25,21,31.5,1.0,1.0,1.0,17.0,291.0
2020,8,25,16,29.1,0.0,0.0,1.0,15.5,270.0
2020,8,25,20,31.8,0.0,0.0,3.0,18.2,279.0
2020,8,25,10,23.5,0.0,0.0,0.0,9.4,266.0
2020,8,26,10,20.8,0.0,0.0,1.0,10.8,323.0
2020,8,26,22,24.3,0.0,0.0,0.0,16.6,294.0
2020,8,26,14,21.6,0.0,0.0,0.0,17.4,320.0
2020,8,26,14,21.6,0.0,0.0,0.0,17.4,320.0
2020,8,28,8,22.1,0.0,0.0,0.0,9.5,279.0
2020,8,28,15,25.9,0.0,0.0,6.0,11.1,295.0
2020,8,29,21,26.3,0.0,0.0,4.0,12.2,204.0
2020,8,29,18,25.2,0.5,0.5,20.0,11.2,228.0
2020,8,29,14,23.0,2.0,2.0,99.0,12.0,213.0
2020,8,30,20,26.2,0.0,0.0,0.0,18.1,313.0
2020,8,30,4,24.0,0.0,0.0,2.0,19.9,314.0
2020,8,31,18,22.8,0.0,0.0,21.0,7.7,152.0
2020,8,31,15,21.7,0.0,0.0,0.0,6.2,83.0
2020,8,31,9,16.9,0.0,0.0,0.0,7.1,24.0
2019,10,2,16,28.7,0.0,0.0,0.0,13.1,249.0
2019,10,13,18,17.2,0.0,0.0,0.0,1.8,127.0
2019,10,23,18,18.2,0.0,0.0,3.0,19.5,282.0
2019,10,27,15,16.3,3.9,3.9,99.0,23.8,119.0
2019,11,4,6,6.1,0.0,0.0,0.0,5.7,288.0
2019,11,12,6,10.9,0.0,0.0,0.0,12.5,198.0
